"id";"ilan_no";"brand";"model";"year";"loc1";"loc2";"loc3";"loc4";"loc5";"km";"date";"listing_price";"otoendeks_price";"arabam_price";"fuel_Type";"transmission";"body_type";"power";"displacement";"drivewheel";"hard_hit";"owner";"painted_parts";"changed_parts"
"91";"1078658918";"Honda";"Civic1.5 VTEC Sport";"2017";"Türkiye";"Denizli";"Merkezefendi";"Üçler";"0";"125000";"1678924800";"620000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"182 hp";"1498 cc";"Önden Çekiş";"Belirtilme";"Sahibinden";;
"92";"1085682058";"Toyota";"Corolla1.6 GLi";"1998";"Türkiye";"Bursa";"Osmangazi";"Çekirge";"0";"97848";"1678924800";"315000";"0";NULL;"Benzin";"Manuel";"Sedan";"114 hp";"1587 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"93";"1085712164";"Hyundai";"i301.6 CRDi Style";"2013";"Türkiye";"Diyarbakır";"Yenişehir";"Şehitlik";"0";"94235";"1678924800";"520000";"446056";NULL;"Dizel";"Otomatik";"Hatchback 5 kapı";"128 hp";"1582 cc";"Önden Çekiş";"Hayır";"Sahibinden";"101312";"07060811"
"94";"1085716837";"Hyundai";"Elantra1.6 D-CVVT Prime";"2012";"Türkiye";"Samsun";"Atakum";"Atakum";"0";"199970";"1678924800";"490000";"313204";NULL;"Benzin & LPG";"Otomatik";"Sedan";"132 hp";"1591 cc";"Önden Çekiş";"Hayır";"Sahibinden";"101306081112";
"95";"1085682476";"Honda";"Civic1.6 VTEC LS";"2003";"Türkiye";"İzmir";"Ödemiş";"Ödemiş";"0";"239000";"1678924800";"325000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"110 hp";"1590 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"96";"1085703420";"Toyota";"Corolla1.6 GLi";"1997";"Türkiye";"Mersin";"Tarsus";"Altaylılar";"0";"324000";"1678924800";"255000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"105 hp";"1587 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"97";"1085718191";"Toyota";"Corolla1.4 D-4D Elegant";"2011";"Türkiye";"İzmir";"Kemalpaşa";"Ulucak";"0";"160000";"1678924800";"385000";"372600";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1364 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"98";"1085720180";"Fiat";"Egea1.4 Fire Urban Plus";"2020";"Türkiye";"Çanakkale";"Merkez";"Barbaros";"0";"50000";"1678924800";"496000";"0";NULL;"Benzin";"Manuel";"Sedan";"95 hp";"1368 cc";"Önden Çekiş";"Hayır";"Sahibinden";"07";
"99";"1085683633";"Toyota";"Corolla1.4 D-4D Comfort";"2010";"Türkiye";"Denizli";"Kale";"Kale";"0";"309000";"1678924800";"350000";"284000";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1365 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"100";"1085709431";"Mercedes - Benz";"C SerisiC 180 Avantgarde";"2011";"Türkiye";"Mersin";"Mezitli";"Tece";"0";"212000";"1678924800";"585000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"156 hp";"1796 cc";"Arkadan İtiş";"Evet";"Sahibinden";"091312";"061104"
"101";"1085683205";"Renault";"Fluence1.5 dCi Touch";"2016";"Türkiye";"Hatay";"Samandağ";"Samandağ";"0";"100000";"1678924800";"495000";"415926";NULL;"Dizel";"Yarı Otomatik";"Sedan";"101 - 125 HP";"1301 - 1600 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"102";"1085681508";"Volkswagen";"Golf1.6 FSI Comfortline";"2006";"Türkiye";"Gaziantep";"Şahinbey";"Merkez";"0";"142000";"1678924800";"398000";"324700";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"102 hp";"1595 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"103";"1085632145";"Citroën";"C11.0 SX Sensodrive";"2012";"Türkiye";"İstanbul";"Esenyurt";"Esenyurt";"0";"103500";"1678924800";"315000";"316889";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"68 hp";"998 cc";"Önden Çekiş";"Evet";"Sahibinden";;
"104";"1085647687";"Volkswagen";"Polo1.4 TDI Comfortline";"2014";"Türkiye";"İstanbul";"Üsküdar";"Ünalan";"0";"82500";"1678924800";"550000";"451481";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"90 hp";"1422 cc";"Önden Çekiş";"Hayır";"Sahibinden";"12";
"105";"1085640084";"BMW";"3 Serisi316i Standart";"1994";"Türkiye";"İzmir";"Buca";"Buca";"0";"340000";"1678924800";"225000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"102 hp";"1596 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"106";"1085617274";"Fiat";"PuntoGrande 1.3 Multijet Dynamic";"2006";"Türkiye";"Bursa";"Nilüfer";"Ataevler";"0";"240000";"1678924800";"270000";"183300";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"90 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"107";"1085387585";"Fiat";"Linea1.3 Multijet Active Plus";"2012";"Türkiye";"Balıkesir";"Edremit";"Akçay";"0";"113000";"1678924800";"362500";"291820";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"108";"1085710287";"Ford";"Fiesta1.5 TDCi Trend";"2013";"Türkiye";"Ankara";"Mamak";"Boğaziçi";"0";"193000";"1678924800";"310000";"327550";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"75 hp";"1498 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"109";"1085716647";"BMW";"3 Serisi320i M Sport";"2022";"Türkiye";"Ankara";"Çankaya";"Balgat";"0";"1001";"1678924800";"2475000";"0";NULL;"Benzin";"Otomatik";"Sedan";"170 hp";"1597 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"110";"1059023757";"Citroën";"C11.0 SX Sensodrive";"2010";"Türkiye";"Kars";"Merkez";"Ortakapı";"0";"120000";"1678924800";"280000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"68 hp";"998 cc";"Önden Çekiş";"Evet";"Sahibinden";"020709";
"111";"1071677658";"Renault";"Megane1.3 TCe Joy Comfort";"2022";"Türkiye";"Tekirdağ";"Süleymanpaşa";"Merkez";"0";"1450";"1678924800";"822500";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"140 hp";"1332 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"112";"1085718061";"Toyota";"Corolla1.6 Elegant";"2012";"Türkiye";"Mersin";"Gülnar";"Merkez";"0";"150000";"1678924800";"500000";"376300";NULL;"Benzin & LPG";"Manuel";"Sedan";"124 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"113";"1078798099";"Mercedes - Benz";"C SerisiC 200 d BlueTEC Style";"2016";"Türkiye";"İstanbul";"Ataşehir";"Ataşehir";"0";"119000";"1678924800";"1075000";"0";NULL;"Dizel";"Otomatik";"Sedan";"136 hp";"1598 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"114";"1080699739";"Opel";"Astra1.6 Enjoy Twinport";"2006";"Türkiye";"Rize";"Ardeşen";"Ardeşen";"0";"175000";"1678924800";"345000";"0";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"76 - 100 HP";"1301 - 1600 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;"06"
"115";"1085728948";"Volkswagen";"Passat1.8 T Comfortline";"1999";"Türkiye";"İstanbul";"Gaziosmanpaşa";"Küçükköy";"0";"326000";"1678924800";"216500";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"150 hp";"1781 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"116";"1085729364";"Opel";"Corsa1.2 Enjoy";"2017";"Türkiye";"Denizli";"Merkezefendi";"Üçler";"0";"28600";"1678924800";"450000";"420368";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"70 hp";"1229 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0104";
"117";"1082747768";"Renault";"Fluence1.5 dCi Icon";"2016";"Türkiye";"Trabzon";"Ortahisar";"Merkez";"0";"164000";"1678924800";"471000";"409800";NULL;"Dizel";"Yarı Otomatik";"Sedan";"110 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"118";"1071877825";"Volkswagen";"Passat1.6 TDI BlueMotion Comfortline";"2015";"Türkiye";"Ankara";"Yenimahalle";"Batıkent";"0";"180000";"1678924800";"815000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"1013";
"119";"1085729636";"Audi";"A4A4 Sedan 2.0 TDI Dynamic";"2017";"Türkiye";"Gaziantep";"Şehitkamil";"Karşıyaka";"0";"130000";"1678924800";"1320000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"190 hp";"1968 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"120";"1085407403";"Renault";"Megane1.3 TCe Joy Comfort";"2022";"Türkiye";"Kocaeli";"Başiskele";"Karşıyaka";"0";"3300";"1678924800";"910000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"140 hp";"1332 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"121";"1085726320";"Renault";"Clio1.5 dCi Touch";"2019";"Türkiye";"Gaziantep";"Şehitkamil";"Atatürk";"0";"197900";"1678924800";"512500";"0";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"90 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"122";"1085731230";"Hyundai";"Accent1.6 Admire";"2005";"Türkiye";"Kayseri";"Melikgazi";"Hürriyet";"0";"243000";"1678924800";"245000";"222700";NULL;"Benzin & LPG";"Manuel";"Sedan";"112 hp";"1599 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"123";"1085731643";"Renault";"Fluence1.5 dCi Touch";"2015";"Türkiye";"İstanbul";"Beylikdüzü";"Gürpınar";"0";"117000";"1678924800";"500000";"389325";NULL;"Dizel";"Yarı Otomatik";"Sedan";"110 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"124";"1085733114";"Renault";"Symbol1.2 Authentique";"2009";"Türkiye";"İstanbul";"Esenyurt";"Esenyurt";"0";"251400";"1678924800";"250000";"230232";NULL;"Benzin";"Manuel";"Sedan";"75 hp";"1149 cc";"Önden Çekiş";"Hayır";"Sahibinden";"05";
"125";"1082739720";"Volkswagen";"Jetta1.6 Primeline";"2007";"Türkiye";"Ankara";"Polatlı";"Çarşı";"0";"217000";"1678924800";"417000";"327821";NULL;"Benzin & LPG";"Otomatik";"Sedan";"102 hp";"1595 cc";"Önden Çekiş";"Hayır";"Sahibinden";"06";
"126";"1085729124";"Opel";"Astra1.6 Edition";"2015";"Türkiye";"Çanakkale";"Merkez";"Kepez";"0";"92000";"1678924800";"475000";"457100";NULL;"Benzin & LPG";"Manuel";"Sedan";"115 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"127";"1085729452";"Citroën";"C4 1.2 PureTechShine Bold";"2021";"Türkiye";"İzmir";"Karabağlar";"Hatay";"0";"9200";"1678924800";"990000";"0";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"155 hp";"1199 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"128";"947067273";"Renault";"Latitude1.5 dCi Executive";"2011";"Türkiye";"Diyarbakır";"Bağlar";"Alipınar";"0";"199000";"1678924800";"465000";"287050";NULL;"Dizel";"Manuel";"Sedan";"110 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"1112"
"129";"1085589657";"Seat";"Leon1.4 EcoTSI FR";"2017";"Türkiye";"Gümüşhane";"Torul";"Köyler";"0";"92000";"1678924800";"910000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"150 hp";"1395 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"130";"1085728079";"Renault";"Fluence1.5 dCi Joy";"2013";"Türkiye";"İstanbul";"Esenyurt";"Haramidere";"0";"404000";"1678924800";"283000";"0";NULL;"Dizel";"Manuel";"Sedan";"76 - 100 HP";"1301 - 1600 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"131";"1085716900";"Opel";"Meriva1.3 CDTI Enjoy";"2008";"Türkiye";"İzmir";"Karabağlar";"Fahrettinaltay";"0";"203000";"1678924800";"282000";"268762";NULL;"Dizel";"Manuel";"MPV";"75 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";"01020608111205";"09"
"132";"1085724136";"Mercedes - Benz";"C SerisiC 180 Avantgarde";"2017";"Türkiye";"İstanbul";"Kartal";"Rahmanlar (Atalar)";"0";"100000";"1678924800";"1250000";"0";NULL;"Benzin";"Otomatik";"Sedan";"156 hp";"1595 cc";"Arkadan İtiş";"Evet";"Sahibinden";;"0805"
"133";"1085722784";"BMW";"5 Serisi525d xDrive  M Sport";"2012";"Türkiye";"İstanbul";"Pendik";"Şeyhli";"0";"225000";"1678924800";"1350000";"1083100";NULL;"Dizel";"Otomatik";"Sedan";"201 - 225 HP";"1801 - 2000 cm3";"4WD (Sürekli)";"Hayır";"Sahibinden";;"0107"
"134";"1085694034";"Kia";"Ceed1.6 CRDi Premium SW";"2013";"Türkiye";"Denizli";"Pamukkale";"Merkez";"0";"186000";"1678924800";"530000";"0";NULL;"Dizel";"Otomatik";"Station Wagon";"128 hp";"1582 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"135";"1085725464";"BMW";"5 Serisi520i M Sport";"2021";"Türkiye";"İstanbul";"Bayrampaşa";"Yıldırım";"0";"65000";"1678924800";"2550000";"0";NULL;"Benzin";"Otomatik";"Sedan";"170 hp";"1597 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"136";"1085731424";"Volkswagen";"Passat1.6 TDI BlueMotion Comfortline";"2018";"Türkiye";"Mardin";"Nusaybin";"Nusaybin";"0";"183000";"1678924800";"915000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"137";"1085725224";"Renault";"Megane1.5 dCi Touch";"2017";"Türkiye";"Tokat";"Merkez";"Köyler";"0";"140000";"1678924800";"605000";"417700";NULL;"Dizel";"Yarı Otomatik";"Sedan";"110 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"0106"
"138";"1085707998";"BMW";"1 Serisi116i Comfort";"2011";"Türkiye";"Kocaeli";"Körfez";"Yarımca";"0";"77000";"1678924800";"485000";"502027";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"116 hp";"1596 cc";"Arkadan İtiş";"Hayır";"Sahibinden";"07";
"139";"1085540713";"Volkswagen";"Passat1.6 TDI BlueMotion Comfortline";"2013";"Türkiye";"İzmir";"Kiraz";"Kiraz";"0";"155000";"1678924800";"695000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"02";
"140";"1085736118";"Honda";"Civic1.6i VTEC Dream";"2009";"Türkiye";"Kahramanmaraş";"Türkoğlu";"Şekeroba";"0";"333000";"1678924800";"345000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"125 hp";"1595 cc";"Önden Çekiş";"Hayır";"Sahibinden";"1204";
"141";"1085734107";"Renault";"Clio1.0 SCe Joy";"2023";"Türkiye";"Antalya";"Muratpaşa";"Fener";"0";"1001";"1678924800";"505000";"0";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"65 hp";"999 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"142";"1050231945";"Peugeot";"3011.6 HDi Active";"2013";"Türkiye";"Konya";"Karatay";"Selimiye";"0";"135000";"1678924800";"284500";"326359";NULL;"Dizel";"Manuel";"Sedan";"92 hp";"1560 cc";"Önden Çekiş";"Belirtilme";"Sahibinden";;
"143";"1085322397";"BMW";"4 Serisi418i Gran Coupe Gran Coupe";"2015";"Türkiye";"Düzce";"Merkez";"Merkez";"0";"115300";"1678924800";"1099000";"0";NULL;"Benzin";"Otomatik";"Coupe";"136 hp";"1499 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"144";"1085732182";"Volkswagen";"Golf1.2 TSI Comfortline";"2015";"Türkiye";"Aydın";"Efeler";"Merkez";"0";"95000";"1678924800";"710000";"554323";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"110 hp";"1197 cc";"Önden Çekiş";"Hayır";"Sahibinden";"02";"07"
"145";"1085698863";"Seat";"Toledo1.6 TDI Style";"2015";"Türkiye";"Kocaeli";"İzmit";"Yahyakaptan";"0";"137000";"1678924800";"530000";"542558";NULL;"Dizel";"Yarı Otomatik";"Sedan";"76 - 100 HP";"1301 - 1600 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"146";"1085719319";"Renault";"Clio1.5 dCi GT Line";"2014";"Türkiye";"İstanbul";"Üsküdar";"Beylerbeyi";"0";"175000";"1678924800";"490000";"402300";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"76 - 100 HP";"1601 - 1800 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"147";"1071482788";"Volkswagen";"Jetta1.6 TDI Comfortline";"2013";"Türkiye";"Edirne";"Keşan";"Merkez";"0";"143000";"1678924800";"565000";"411217";NULL;"Dizel";"Manuel";"Sedan";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"06";"02"
"148";"1085697255";"Renault";"Symbol1.2 Authentique Edition";"2012";"Türkiye";"Adana";"İmamoğlu";"Merkez";"0";"189000";"1678924800";"295000";"256400";NULL;"Benzin & LPG";"Manuel";"Sedan";"75 hp";"1149 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"149";"1085724553";"Audi";"A4A4 Avant 1.8 TFSI";"2009";"Türkiye";"Bursa";"Nilüfer";"Merkez";"0";"218000";"1678924800";"705000";"608700";NULL;"Benzin";"Yarı Otomatik";"Station Wagon";"160 hp";"1798 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"150";"1085733667";"Peugeot";"2061.4 Color Line";"2002";"Türkiye";"Tekirdağ";"Muratlı";"Muratlı";"0";"221000";"1678924800";"215000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"75 hp";"1360 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"151";"1067421245";"Mercedes - Benz";"E SerisiE 270 CDI Avantgarde";"2003";"Türkiye";"Bursa";"Yıldırım";"Ertuğrulgazi";"0";"385000";"1678924800";"575000";"0";NULL;"Dizel";"Otomatik";"Sedan";"177 hp";"2685 cc";"Arkadan İtiş";"Hayır";"Sahibinden";"0710130604";
"152";"1085712904";"Renault";"Megane1.6 Dynamique";"2011";"Türkiye";"Van";"İpekyolu";"Merkez";"0";"98000";"1678924800";"463000";"0";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"153";"1085733206";"DS Automobiles";"DS 41.6 e-HDi D-Sport";"2012";"Türkiye";"Muğla";"Dalaman";"Dalaman";"0";"218000";"1678924800";"530000";"0";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"112 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"154";"1065164927";"Opel";"Corsa1.4 Twinport Enjoy";"2011";"Türkiye";"İstanbul";"Maltepe";"İdealtepe";"0";"107000";"1678924800";"435000";"344479";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"100 hp";"1364 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"155";"1085696366";"Renault";"Megane1.5 dCi Dynamique";"2011";"Türkiye";"İstanbul";"Kartal";"Yakacık";"0";"246000";"1678924800";"320000";"0";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"105 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"0206081104"
"156";"1085323458";"Fiat";"Egea1.3 Multijet Easy";"2015";"Türkiye";"Kayseri";"Melikgazi";"Hürriyet";"0";"203000";"1678924800";"385000";"345200";NULL;"Dizel";"Manuel";"Sedan";"95 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"157";"1085694105";"Volkswagen";"Golf1.6 TDI Trendline";"2010";"Türkiye";"Bursa";"Nilüfer";"Merkez";"0";"90000";"1678924800";"540000";"437100";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"158";"1085725212";"Nissan";"Micra1.2 Match";"2015";"Türkiye";"İstanbul";"Kadıköy";"Caddebostan";"0";"64000";"1678924800";"384500";"335489";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"80 hp";"1198 cc";"Önden Çekiş";"Evet";"Sahibinden";"02070910060811";
"159";"1085687486";"Peugeot";"3011.6 HDi Active";"2016";"Türkiye";"Kayseri";"Melikgazi";"Hürriyet";"0";"125000";"1678924800";"419500";"409998";NULL;"Dizel";"Manuel";"Sedan";"92 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"160";"1085733729";"Mercedes - Benz";"E Serisi E 200 dAvantgarde";"2020";"Türkiye";"İstanbul";"Başakşehir";"Başakşehir";"0";"26000";"1678924800";"2375000";"0";NULL;"Dizel";"Otomatik";"Sedan";"160 hp";"1598 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"161";"1085697659";"Peugeot";"208 1.2 PureTechActive";"2015";"Türkiye";"Ankara";"Çankaya";"Çayyolu/Ümitköy";"0";"56158";"1678924800";"523000";"426187";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"82 hp";"1199 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"162";"1085728614";"Toyota";"Corolla1.4 D-4D Advance";"2015";"Türkiye";"İzmir";"Konak";"Eşrefpaşa";"0";"81000";"1678924800";"615000";"481500";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1364 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"163";"1085737172";"Ford";"Focus1.6 Ghia";"2000";"Türkiye";"Ankara";"Çankaya";"Anıttepe";"0";"212000";"1678924800";"225000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"100 hp";"1596 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"164";"1085728699";"Volkswagen";"Polo1.2 TDI Trendline";"2012";"Türkiye";"Diyarbakır";"Bağlar";"Merkez";"0";"137000";"1678924800";"395000";"344388";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"75 hp";"1199 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"165";"1085735233";"Honda";"Civic1.5 VTEC Eco Elegance";"2022";"Türkiye";"İzmir";"Karşıyaka";"Cumhuriyet";"0";"3000";"1678924800";"1279000";"0";NULL;"Benzin & LPG";"Yarı Otomatik";"Sedan";"129 hp";"1498 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"166";"1085736463";"Volkswagen";"Golf1.9 TDI Comfortline";"1999";"Türkiye";"Artvin";"Hopa";"Hopa";"0";"263000";"1678924800";"210000";"0";NULL;"Dizel";"Otomatik";"Hatchback 5 kapı";"90 hp";"1896 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"167";"1085735534";"Hyundai";"i301.6 GDi Style";"2013";"Türkiye";"Karabük";"Merkez";"Fevziçakmak";"0";"136000";"1678924800";"535000";"413486";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"135 hp";"1591 cc";"Önden Çekiş";"Hayır";"Sahibinden";"071013";
"168";"1085730805";"Opel";"Corsa1.4 GLS";"1998";"Türkiye";"Hatay";"Payas";"Merkez";"0";"139696";"1678924800";"210000";"0";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"90 hp";"1389 cc";"Önden Çekiş";"Hayır";"Sahibinden";"02";"07"
"169";"1085735166";"Fiat";"Egea1.3 Multijet Easy";"2016";"Türkiye";"Sakarya";"Erenler";"Erenler";"0";"148000";"1678924800";"405000";"378000";NULL;"Dizel";"Manuel";"Sedan";"95 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"170";"944018829";"Mercedes - Benz";"C SerisiC 200 d BlueTEC AMG";"2016";"Türkiye";"İstanbul";"Esenler";"Esenler";"0";"81000";"1678924800";"1685000";"0";NULL;"Dizel";"Otomatik";"Sedan";"136 hp";"1598 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"171";"1082246784";"Volkswagen";"Golf1.0 eTSI Life";"2022";"Türkiye";"Ankara";"Çankaya";"Çayyolu/Ümitköy";"0";"11800";"1678924800";"1065000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"110 hp";"999 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"172";"1085715598";"Honda";"Prelude2.2 VTi";"1998";"Türkiye";"Ankara";"Etimesgut";"Çarşı";"0";"255000";"1678924800";"365000";"0";NULL;"Benzin";"Manuel";"Coupe";"185 hp";"2157 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"173";"1085729556";"Fiat";"Egea1.3 Multijet Urban Plus";"2020";"Türkiye";"Antalya";"Muratpaşa";"Fener";"0";"49700";"1678924800";"559000";"0";NULL;"Dizel";"Manuel";"Sedan";"95 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0811";
"174";"1085733240";"Ford";"Focus1.5 TDCi Trend X";"2016";"Türkiye";"Antalya";"Elmalı";"Elmalı";"0";"153000";"1678924800";"650000";"391800";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1499 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"175";"1085733419";"Fiat";"Punto1.4 Easy S&S";"2012";"Türkiye";"Sakarya";"Erenler";"Erenler";"0";"100000";"1678924800";"368000";"0";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"77 hp";"1368 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"176";"1085736021";"BMW";"1 Serisi116d One Edition";"2016";"Türkiye";"İstanbul";"Kadıköy";"Caddebostan";"0";"125000";"1678924800";"789500";"715540";NULL;"Dizel";"Otomatik";"Hatchback 5 kapı";"116 hp";"1496 cc";"Arkadan İtiş";"Hayır";"Sahibinden";"020713";"11"
"177";"1085736045";"Ford";"Focus1.6 TDCi Titanium";"2016";"Türkiye";"Adana";"Sarıçam";"Mehmet Akif Ersoy";"0";"87000";"1678924800";"665000";"769250";NULL;"Dizel";"Manuel";"Sedan";"115 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"178";"1085699012";"Audi";"A84.2 Quattro Quattro Long";"2005";"Türkiye";"Konya";"Cihanbeyli";"Cihanbeyli";"0";"197000";"1678924800";"715000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"335 hp";"4172 cc";"4WD (Sürekli)";"Hayır";"Sahibinden";;
"179";"1069315041";"Renault";"Fluence1.5 dCi Icon";"2014";"Türkiye";"Samsun";"Atakum";"Köyler";"0";"283000";"1678924800";"425000";"305729";NULL;"Dizel";"Manuel";"Sedan";"110 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";"060811";
"180";"1078784731";"Volkswagen";"Golf1.2 TSI Comfortline";"2016";"Türkiye";"Tokat";"Turhal";"Turhal";"0";"58000";"1678924800";"700000";"633250";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"110 hp";"1197 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
